MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20110621,TX,3.33,96.67,95.71,94.52,91.31,70.61,2011-06-21,2011-06-27,1
20110614,TX,1.98,98.02,96.52,94.76,88.56,64.78,2011-06-14,2011-06-20,1
20110607,TX,1.98,98.02,96.52,94.04,85.41,57.83,2011-06-07,2011-06-13,1
20110531,TX,2.25,97.75,96.07,91.89,81.09,50.65,2011-05-31,2011-06-06,1
20110524,TX,2.30,97.70,95.77,91.97,78.48,43.97,2011-05-24,2011-05-30,1
20110517,TX,0.00,100.00,97.01,92.40,80.01,47.87,2011-05-17,2011-05-23,1
20110510,TX,0.00,100.00,97.78,93.88,82.06,47.55,2011-05-10,2011-05-16,1
20110503,TX,0.00,100.00,98.86,93.99,73.74,25.96,2011-05-03,2011-05-09,1
20110426,TX,0.00,100.00,100.00,94.97,70.42,17.16,2011-04-26,2011-05-02,1
20110419,TX,0.00,100.00,100.00,91.52,67.97,14.99,2011-04-19,2011-04-25,1
20110412,TX,0.00,100.00,97.94,86.44,60.58,10.03,2011-04-12,2011-04-18,1
20110405,TX,0.00,100.00,97.99,86.50,60.15,4.82,2011-04-05,2011-04-11,1
20110329,TX,0.00,100.00,94.87,78.54,43.07,0.00,2011-03-29,2011-04-04,1
20110322,TX,1.70,98.30,92.05,64.06,28.98,0.00,2011-03-22,2011-03-28,1
20110315,TX,3.23,96.77,83.75,56.99,17.13,0.00,2011-03-15,2011-03-21,1
20110308,TX,8.31,91.69,77.99,53.64,14.16,0.00,2011-03-08,2011-03-14,1
20110301,TX,4.99,95.01,72.91,46.35,12.72,0.00,2011-03-01,2011-03-07,1
20110222,TX,5.08,94.92,69.75,45.25,12.64,0.00,2011-02-22,2011-02-28,1
20110215,TX,12.52,87.48,58.12,37.35,7.78,0.00,2011-02-15,2011-02-21,1
20110208,TX,15.72,84.28,57.15,37.35,7.78,0.00,2011-02-08,2011-02-14,1
20110201,TX,19.47,80.53,53.00,35.11,6.93,0.00,2011-02-01,2011-02-07,1
20110125,TX,19.47,80.53,53.00,31.56,8.66,0.00,2011-01-25,2011-01-31,1
20110118,TX,23.28,76.72,51.42,25.62,7.30,0.00,2011-01-18,2011-01-24,1
20110111,TX,20.16,79.84,59.13,25.37,9.48,0.00,2011-01-11,2011-01-17,1
20110104,TX,13.54,86.46,66.68,36.30,13.04,0.00,2011-01-04,2011-01-10,1
20101228,TX,7.89,92.11,69.44,37.46,9.59,0.00,2010-12-28,2011-01-03,1
20101221,TX,13.61,86.39,73.68,38.41,9.66,0.00,2010-12-21,2010-12-27,1
20101214,TX,14.39,85.61,56.51,30.08,5.20,0.00,2010-12-14,2010-12-20,1
20101207,TX,14.93,85.07,53.16,26.48,3.80,0.00,2010-12-07,2010-12-13,1
20101130,TX,29.55,70.45,32.51,14.28,0.81,0.00,2010-11-30,2010-12-06,1
20101123,TX,43.84,56.16,25.09,5.54,0.00,0.00,2010-11-23,2010-11-29,1
20101116,TX,43.84,56.16,25.09,4.83,0.00,0.00,2010-11-16,2010-11-22,1
20101109,TX,51.82,48.18,21.54,4.83,0.00,0.00,2010-11-09,2010-11-15,1
20101102,TX,47.54,52.46,18.84,2.37,0.00,0.00,2010-11-02,2010-11-08,1
20101026,TX,57.82,42.18,20.47,3.15,0.08,0.00,2010-10-26,2010-11-01,1
20101019,TX,53.55,46.45,9.49,0.96,0.08,0.00,2010-10-19,2010-10-25,1
20101012,TX,72.27,27.73,3.79,1.03,0.02,0.00,2010-10-12,2010-10-18,1
20101005,TX,75.60,24.40,2.43,1.01,0.02,0.00,2010-10-05,2010-10-11,1
20100928,TX,75.56,24.44,2.43,0.99,0.00,0.00,2010-09-28,2010-10-04,1
20100921,TX,77.29,22.71,3.34,0.97,0.00,0.00,2010-09-21,2010-09-27,1
20100914,TX,77.93,22.07,3.37,0.97,0.00,0.00,2010-09-14,2010-09-20,1
20100907,TX,69.59,30.41,5.25,1.51,0.00,0.00,2010-09-07,2010-09-13,1
20100831,TX,51.29,48.71,11.50,0.68,0.00,0.00,2010-08-31,2010-09-06,1
20100824,TX,75.50,24.50,5.52,0.68,0.00,0.00,2010-08-24,2010-08-30,1
20100817,TX,84.97,15.03,4.50,0.68,0.00,0.00,2010-08-17,2010-08-23,1
20100810,TX,90.68,9.32,2.45,0.22,0.00,0.00,2010-08-10,2010-08-16,1
20100803,TX,89.46,10.54,2.45,0.22,0.00,0.00,2010-08-03,2010-08-09,1
20100727,TX,89.01,10.99,2.74,0.44,0.00,0.00,2010-07-27,2010-08-02,1
20100720,TX,82.43,17.57,7.37,0.61,0.00,0.00,2010-07-20,2010-07-26,1
20100713,TX,82.85,17.15,7.36,1.67,0.00,0.00,2010-07-13,2010-07-19,1
20100706,TX,82.85,17.15,7.36,1.67,0.00,0.00,2010-07-06,2010-07-12,1
20100629,TX,71.21,28.79,14.01,3.96,0.00,0.00,2010-06-29,2010-07-05,1
20100622,TX,51.78,48.22,13.00,0.00,0.00,0.00,2010-06-22,2010-06-28,1
20100615,TX,83.39,16.61,1.02,0.00,0.00,0.00,2010-06-15,2010-06-21,1
20100608,TX,76.75,23.25,7.04,0.00,0.00,0.00,2010-06-08,2010-06-14,1
20100601,TX,72.71,27.29,9.54,0.00,0.00,0.00,2010-06-01,2010-06-07,1
20100525,TX,86.10,13.90,5.26,0.00,0.00,0.00,2010-05-25,2010-05-31,1
20100518,TX,90.07,9.93,3.51,0.00,0.00,0.00,2010-05-18,2010-05-24,1
20100511,TX,83.85,16.15,3.44,0.00,0.00,0.00,2010-05-11,2010-05-17,1
20100504,TX,89.19,10.81,0.32,0.00,0.00,0.00,2010-05-04,2010-05-10,1
20100427,TX,96.94,3.06,0.00,0.00,0.00,0.00,2010-04-27,2010-05-03,1
20100420,TX,96.94,3.06,0.00,0.00,0.00,0.00,2010-04-20,2010-04-26,1
20100413,TX,95.85,4.15,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,1
20100406,TX,95.87,4.13,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,1
20100330,TX,96.51,3.49,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,1
20100323,TX,96.51,3.49,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,1
20100316,TX,96.51,3.49,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,1
20100309,TX,96.51,3.49,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,1
20100302,TX,96.37,3.63,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,1
20100223,TX,93.60,6.40,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,1
20100216,TX,93.43,6.57,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,1
20100209,TX,92.77,7.23,0.43,0.00,0.00,0.00,2010-02-09,2010-02-15,1
20100202,TX,83.85,16.15,4.23,0.40,0.00,0.00,2010-02-02,2010-02-08,1
20100126,TX,74.25,25.75,5.72,1.82,0.00,0.00,2010-01-26,2010-02-01,1
20100119,TX,73.91,26.09,5.97,2.03,0.00,0.00,2010-01-19,2010-01-25,1
20100112,TX,73.06,26.94,6.98,2.31,0.00,0.00,2010-01-12,2010-01-18,1
20100105,TX,72.90,27.10,6.98,2.31,0.00,0.00,2010-01-05,2010-01-11,1
20091229,TX,72.90,27.10,6.98,2.31,0.00,0.00,2009-12-29,2010-01-04,1
20091222,TX,72.27,27.73,8.14,2.31,0.00,0.00,2009-12-22,2009-12-28,1
20091215,TX,71.78,28.22,8.47,4.56,0.00,0.00,2009-12-15,2009-12-21,1
20091208,TX,71.22,28.78,10.71,5.89,2.06,0.00,2009-12-08,2009-12-14,1
20091201,TX,66.04,33.96,12.11,5.89,2.93,0.00,2009-12-01,2009-12-07,1
20091124,TX,65.97,34.03,13.28,6.59,3.68,0.65,2009-11-24,2009-11-30,1
20091117,TX,75.16,24.84,14.70,8.70,4.34,0.89,2009-11-17,2009-11-23,1
20091110,TX,75.16,24.84,14.70,8.70,4.34,0.89,2009-11-10,2009-11-16,1
20091103,TX,75.37,24.63,13.98,8.70,4.34,0.89,2009-11-03,2009-11-09,1
20091027,TX,73.64,26.36,14.75,8.69,4.34,0.89,2009-10-27,2009-11-02,1
20091020,TX,65.03,34.97,20.84,13.72,6.85,1.46,2009-10-20,2009-10-26,1
20091013,TX,68.88,31.12,20.80,13.35,6.24,1.46,2009-10-13,2009-10-19,1
20091006,TX,66.07,33.93,22.37,14.50,6.78,1.46,2009-10-06,2009-10-12,1
20090929,TX,63.80,36.20,27.81,21.95,12.31,3.14,2009-09-29,2009-10-05,1
20090922,TX,62.52,37.48,28.45,22.85,15.52,3.79,2009-09-22,2009-09-28,1
20090915,TX,60.66,39.34,30.63,25.21,15.83,3.37,2009-09-15,2009-09-21,1
20090908,TX,51.49,48.51,35.81,28.51,24.93,16.07,2009-09-08,2009-09-14,1
20090901,TX,48.31,51.69,35.34,28.82,26.46,17.34,2009-09-01,2009-09-07,1
20090825,TX,47.62,52.38,35.70,28.82,26.46,18.82,2009-08-25,2009-08-31,1
20090818,TX,49.94,50.06,35.28,28.89,26.71,18.12,2009-08-18,2009-08-24,1
20090811,TX,49.98,50.02,34.07,28.90,26.60,16.82,2009-08-11,2009-08-17,1
20090804,TX,49.98,50.02,34.07,28.90,26.60,16.82,2009-08-04,2009-08-10,1
20090728,TX,38.95,61.05,38.13,30.15,24.69,18.73,2009-07-28,2009-08-03,1
20090721,TX,32.29,67.71,38.73,29.61,24.65,16.49,2009-07-21,2009-07-27,1
20090714,TX,31.83,68.17,40.38,30.02,24.74,17.89,2009-07-14,2009-07-20,1
20090707,TX,37.66,62.34,39.38,28.80,22.35,14.06,2009-07-07,2009-07-13,1
20090630,TX,28.19,71.81,38.43,27.91,20.01,11.11,2009-06-30,2009-07-06,1
20090623,TX,29.74,70.26,38.91,24.10,15.48,8.21,2009-06-23,2009-06-29,1
20090616,TX,27.01,72.99,45.49,27.86,16.54,7.65,2009-06-16,2009-06-22,1
20090609,TX,28.95,71.05,46.17,28.88,17.48,7.65,2009-06-09,2009-06-15,1
20090602,TX,36.56,63.44,44.29,28.40,16.58,6.51,2009-06-02,2009-06-08,1
20090526,TX,32.91,67.09,47.77,31.56,17.36,6.72,2009-05-26,2009-06-01,1
20090519,TX,31.87,68.13,51.89,36.28,20.47,8.50,2009-05-19,2009-05-25,1
20090512,TX,31.16,68.84,50.53,38.03,23.69,14.89,2009-05-12,2009-05-18,1
20090505,TX,28.16,71.84,53.69,39.23,21.62,9.73,2009-05-05,2009-05-11,1
20090428,TX,24.57,75.43,56.34,41.57,21.39,9.73,2009-04-28,2009-05-04,1
20090421,TX,22.05,77.95,60.49,45.89,22.73,11.21,2009-04-21,2009-04-27,1
20090414,TX,14.91,85.09,68.18,50.61,25.12,11.50,2009-04-14,2009-04-20,1
20090407,TX,6.69,93.31,79.14,53.50,24.63,7.08,2009-04-07,2009-04-13,1
20090331,TX,6.69,93.31,80.59,48.31,24.63,7.08,2009-03-31,2009-04-06,1
20090324,TX,0.00,100.00,80.65,43.95,21.56,7.08,2009-03-24,2009-03-30,1
20090317,TX,0.00,100.00,70.97,43.90,19.81,7.08,2009-03-17,2009-03-23,1
20090310,TX,0.00,100.00,84.30,45.84,22.43,9.59,2009-03-10,2009-03-16,1
20090303,TX,0.00,100.00,74.57,44.43,21.69,9.59,2009-03-03,2009-03-09,1
20090224,TX,3.17,96.83,65.53,43.06,19.94,8.56,2009-02-24,2009-03-02,1
20090217,TX,4.14,95.86,61.82,43.06,19.94,8.56,2009-02-17,2009-02-23,1
20090210,TX,2.64,97.36,69.46,43.84,19.57,7.61,2009-02-10,2009-02-16,1
20090203,TX,4.55,95.45,66.78,42.56,19.57,6.66,2009-02-03,2009-02-09,1
20090127,TX,11.61,88.39,62.14,37.54,16.48,4.15,2009-01-27,2009-02-02,1
20090120,TX,26.86,73.14,45.84,22.22,16.04,4.15,2009-01-20,2009-01-26,1
20090113,TX,28.95,71.05,43.02,20.59,15.05,4.15,2009-01-13,2009-01-19,1
20090106,TX,41.66,58.34,24.52,14.96,9.07,4.15,2009-01-06,2009-01-12,1
20081230,TX,48.06,51.94,24.52,14.96,9.07,4.15,2008-12-30,2009-01-05,1
20081223,TX,47.65,52.35,24.56,14.96,9.07,4.15,2008-12-23,2008-12-29,1
20081216,TX,52.89,47.11,24.56,14.96,9.07,4.15,2008-12-16,2008-12-22,1
20081209,TX,52.89,47.11,24.56,14.96,8.12,3.20,2008-12-09,2008-12-15,1
20081202,TX,53.01,46.99,24.54,14.23,7.46,1.25,2008-12-02,2008-12-08,1
20081125,TX,57.82,42.18,24.25,14.23,7.13,0.00,2008-11-25,2008-12-01,1
20081118,TX,59.52,40.48,22.02,14.05,6.20,0.00,2008-11-18,2008-11-24,1
20081111,TX,59.15,40.85,22.42,14.51,6.79,0.00,2008-11-11,2008-11-17,1
20081104,TX,52.88,47.12,23.62,15.19,6.79,0.00,2008-11-04,2008-11-10,1
20081028,TX,61.11,38.89,22.35,15.19,5.04,0.00,2008-10-28,2008-11-03,1
20081021,TX,71.25,28.75,17.65,11.74,4.51,0.00,2008-10-21,2008-10-27,1
20081014,TX,70.09,29.91,17.73,11.14,4.51,0.00,2008-10-14,2008-10-20,1
20081007,TX,67.23,32.77,20.46,10.98,3.64,0.00,2008-10-07,2008-10-13,1
20080930,TX,67.05,32.95,20.11,9.53,3.64,0.00,2008-09-30,2008-10-06,1
20080923,TX,68.19,31.81,21.25,9.74,2.78,0.00,2008-09-23,2008-09-29,1
20080916,TX,69.01,30.99,20.94,8.31,2.40,0.00,2008-09-16,2008-09-22,1
20080909,TX,52.89,47.11,25.10,9.99,2.99,0.00,2008-09-09,2008-09-15,1
20080902,TX,43.17,56.83,26.46,10.28,3.11,0.00,2008-09-02,2008-09-08,1
20080826,TX,41.23,58.77,28.12,13.04,3.11,0.00,2008-08-26,2008-09-01,1
20080819,TX,31.72,68.28,40.62,21.57,7.28,0.00,2008-08-19,2008-08-25,1
20080812,TX,17.02,82.98,57.33,33.61,20.34,4.05,2008-08-12,2008-08-18,1
20080805,TX,13.29,86.71,64.51,35.50,19.61,3.16,2008-08-05,2008-08-11,1
20080729,TX,14.28,85.72,68.21,36.35,19.61,3.16,2008-07-29,2008-08-04,1
20080722,TX,13.36,86.64,65.59,39.07,22.33,6.06,2008-07-22,2008-07-28,1
20080715,TX,12.02,87.98,63.96,38.99,20.81,4.44,2008-07-15,2008-07-21,1
20080708,TX,12.37,87.63,63.96,44.94,22.58,4.60,2008-07-08,2008-07-14,1
20080701,TX,8.03,91.97,65.33,44.41,24.89,4.22,2008-07-01,2008-07-07,1
20080624,TX,4.86,95.14,73.45,48.39,27.76,0.42,2008-06-24,2008-06-30,1
20080617,TX,4.86,95.14,83.11,49.64,25.79,0.50,2008-06-17,2008-06-23,1
20080610,TX,7.78,92.22,51.36,33.70,6.53,0.00,2008-06-10,2008-06-16,1
20080603,TX,37.89,62.11,44.87,28.62,1.54,0.00,2008-06-03,2008-06-09,1
20080527,TX,41.18,58.82,44.08,23.97,1.54,0.00,2008-05-27,2008-06-02,1
20080520,TX,47.16,52.84,42.07,20.29,1.93,0.00,2008-05-20,2008-05-26,1
20080513,TX,46.70,53.30,36.65,24.25,6.88,0.00,2008-05-13,2008-05-19,1
20080506,TX,41.43,58.57,38.69,24.25,6.88,0.00,2008-05-06,2008-05-12,1
20080429,TX,37.55,62.45,45.17,31.84,10.54,3.32,2008-04-29,2008-05-05,1
20080422,TX,37.17,62.83,43.57,18.44,10.54,3.32,2008-04-22,2008-04-28,1
20080415,TX,36.16,63.84,45.03,18.44,10.54,3.32,2008-04-15,2008-04-21,1
20080408,TX,27.87,72.13,46.73,13.90,9.95,0.00,2008-04-08,2008-04-14,1
20080401,TX,33.78,66.22,44.05,11.31,3.92,0.00,2008-04-01,2008-04-07,1
20080325,TX,33.78,66.22,44.58,11.31,3.92,0.00,2008-03-25,2008-03-31,1
20080318,TX,30.59,69.41,56.87,15.77,3.92,0.00,2008-03-18,2008-03-24,1
20080311,TX,33.15,66.85,39.74,24.45,3.92,0.00,2008-03-11,2008-03-17,1
20080304,TX,25.86,74.14,45.26,25.22,2.01,0.00,2008-03-04,2008-03-10,1
20080226,TX,28.97,71.03,44.18,19.33,2.01,0.00,2008-02-26,2008-03-03,1
20080219,TX,28.34,71.66,40.99,14.79,1.52,0.00,2008-02-19,2008-02-25,1
20080212,TX,14.74,85.26,39.68,11.85,0.00,0.00,2008-02-12,2008-02-18,1
20080205,TX,17.10,82.90,29.40,5.90,0.00,0.00,2008-02-05,2008-02-11,1
20080129,TX,23.92,76.08,24.87,0.00,0.00,0.00,2008-01-29,2008-02-04,1
20080122,TX,32.39,67.61,24.87,0.00,0.00,0.00,2008-01-22,2008-01-28,1
20080115,TX,29.16,70.84,27.14,0.00,0.00,0.00,2008-01-15,2008-01-21,1
20080108,TX,35.69,64.31,16.95,0.00,0.00,0.00,2008-01-08,2008-01-14,1
20080101,TX,51.99,48.01,11.57,0.00,0.00,0.00,2008-01-01,2008-01-07,1
20071225,TX,64.53,35.47,3.81,0.00,0.00,0.00,2007-12-25,2007-12-31,1
20071218,TX,64.53,35.47,3.81,0.00,0.00,0.00,2007-12-18,2007-12-24,1
20071211,TX,47.92,52.08,5.90,0.00,0.00,0.00,2007-12-11,2007-12-17,1
20071204,TX,41.93,58.07,5.90,0.00,0.00,0.00,2007-12-04,2007-12-10,1
20071127,TX,64.12,35.88,3.86,0.00,0.00,0.00,2007-11-27,2007-12-03,1
20071120,TX,28.48,71.52,3.82,0.00,0.00,0.00,2007-11-20,2007-11-26,1
20071113,TX,51.35,48.65,0.00,0.00,0.00,0.00,2007-11-13,2007-11-19,1
20071106,TX,79.14,20.86,0.00,0.00,0.00,0.00,2007-11-06,2007-11-12,1
20071030,TX,93.18,6.82,0.00,0.00,0.00,0.00,2007-10-30,2007-11-05,1
20071023,TX,95.12,4.88,0.00,0.00,0.00,0.00,2007-10-23,2007-10-29,1
20071016,TX,95.11,4.89,0.00,0.00,0.00,0.00,2007-10-16,2007-10-22,1
20071009,TX,95.85,4.15,0.00,0.00,0.00,0.00,2007-10-09,2007-10-15,1
20071002,TX,97.89,2.11,0.00,0.00,0.00,0.00,2007-10-02,2007-10-08,1
20070925,TX,98.31,1.69,0.00,0.00,0.00,0.00,2007-09-25,2007-10-01,1
20070918,TX,98.31,1.69,0.00,0.00,0.00,0.00,2007-09-18,2007-09-24,1
20070911,TX,98.27,1.73,0.00,0.00,0.00,0.00,2007-09-11,2007-09-17,1
20070904,TX,98.22,1.78,0.00,0.00,0.00,0.00,2007-09-04,2007-09-10,1
20070828,TX,98.05,1.95,0.00,0.00,0.00,0.00,2007-08-28,2007-09-03,1
20070821,TX,98.23,1.77,0.00,0.00,0.00,0.00,2007-08-21,2007-08-27,1
20070814,TX,99.93,0.07,0.00,0.00,0.00,0.00,2007-08-14,2007-08-20,1
20070807,TX,99.93,0.07,0.00,0.00,0.00,0.00,2007-08-07,2007-08-13,1
20070731,TX,99.93,0.07,0.00,0.00,0.00,0.00,2007-07-31,2007-08-06,1
20070724,TX,99.93,0.07,0.00,0.00,0.00,0.00,2007-07-24,2007-07-30,1
20070717,TX,99.93,0.07,0.00,0.00,0.00,0.00,2007-07-17,2007-07-23,1
20070710,TX,99.26,0.74,0.00,0.00,0.00,0.00,2007-07-10,2007-07-16,1
20070703,TX,99.25,0.75,0.00,0.00,0.00,0.00,2007-07-03,2007-07-09,1
20070626,TX,99.27,0.73,0.00,0.00,0.00,0.00,2007-06-26,2007-07-02,1
20070619,TX,97.62,2.38,0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,1
20070612,TX,96.83,3.17,0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,1
20070605,TX,96.83,3.17,0.00,0.00,0.00,0.00,2007-06-05,2007-06-11,1
20070529,TX,96.68,3.32,0.00,0.00,0.00,0.00,2007-05-29,2007-06-04,1
20070522,TX,96.01,3.99,0.00,0.00,0.00,0.00,2007-05-22,2007-05-28,1
20070515,TX,96.03,3.97,0.00,0.00,0.00,0.00,2007-05-15,2007-05-21,1
20070508,TX,95.85,4.15,0.00,0.00,0.00,0.00,2007-05-08,2007-05-14,1
20070501,TX,93.91,6.09,1.11,0.00,0.00,0.00,2007-05-01,2007-05-07,1
20070424,TX,84.73,15.27,1.11,0.00,0.00,0.00,2007-04-24,2007-04-30,1
20070417,TX,86.97,13.03,2.51,0.00,0.00,0.00,2007-04-17,2007-04-23,1
20070410,TX,85.87,14.13,2.51,0.00,0.00,0.00,2007-04-10,2007-04-16,1
20070403,TX,83.81,16.19,3.21,0.00,0.00,0.00,2007-04-03,2007-04-09,1
20070327,TX,53.90,46.10,23.94,14.16,3.13,0.00,2007-03-27,2007-04-02,1
20070320,TX,51.07,48.93,28.52,18.98,12.07,2.07,2007-03-20,2007-03-26,1
20070313,TX,50.23,49.77,28.77,19.08,12.07,2.07,2007-03-13,2007-03-19,1
20070306,TX,45.09,54.91,30.95,21.60,15.90,2.07,2007-03-06,2007-03-12,1
20070227,TX,52.99,47.01,30.95,21.60,15.90,2.07,2007-02-27,2007-03-05,1
20070220,TX,52.59,47.41,30.95,21.60,15.90,2.07,2007-02-20,2007-02-26,1
20070213,TX,52.59,47.41,31.16,21.90,16.31,2.54,2007-02-13,2007-02-19,1
20070206,TX,51.26,48.74,33.46,21.12,12.95,2.38,2007-02-06,2007-02-12,1
20070130,TX,51.26,48.74,33.46,21.12,12.95,2.38,2007-01-30,2007-02-05,1
20070123,TX,46.49,53.51,35.50,23.18,13.55,2.38,2007-01-23,2007-01-29,1
20070116,TX,32.90,67.10,46.07,28.55,15.69,3.48,2007-01-16,2007-01-22,1
20070109,TX,29.82,70.18,52.34,33.94,17.97,3.77,2007-01-09,2007-01-15,1
20070102,TX,24.12,75.88,53.77,37.67,19.12,3.77,2007-01-02,2007-01-08,1
20061226,TX,23.51,76.49,54.19,38.86,19.12,3.77,2006-12-26,2007-01-01,1
20061219,TX,22.47,77.53,54.55,38.83,18.91,3.77,2006-12-19,2006-12-25,1
20061212,TX,27.79,72.21,54.51,38.83,18.91,3.77,2006-12-12,2006-12-18,1
20061205,TX,26.54,73.46,55.50,39.33,19.31,0.00,2006-12-05,2006-12-11,1
20061128,TX,39.29,60.71,52.68,40.81,29.56,0.00,2006-11-28,2006-12-04,1
20061121,TX,40.31,59.69,49.94,38.48,18.73,0.00,2006-11-21,2006-11-27,1
20061114,TX,41.44,58.56,49.42,38.45,14.68,0.00,2006-11-14,2006-11-20,1
20061107,TX,41.44,58.56,49.42,38.45,14.68,0.00,2006-11-07,2006-11-13,1
20061031,TX,41.44,58.56,49.42,39.29,18.09,0.00,2006-10-31,2006-11-06,1
20061024,TX,40.62,59.38,50.37,40.28,18.09,0.00,2006-10-24,2006-10-30,1
20061017,TX,37.88,62.12,50.20,40.06,17.98,2.41,2006-10-17,2006-10-23,1
20061010,TX,26.27,73.73,56.40,44.68,20.93,1.88,2006-10-10,2006-10-16,1
20061003,TX,27.30,72.70,55.99,43.74,21.35,1.64,2006-10-03,2006-10-09,1
20060926,TX,27.04,72.96,55.99,43.26,20.29,1.64,2006-09-26,2006-10-02,1
20060919,TX,27.03,72.97,55.99,43.26,20.29,1.95,2006-09-19,2006-09-25,1
20060912,TX,26.14,73.86,64.07,54.56,41.51,13.13,2006-09-12,2006-09-18,1
20060905,TX,19.94,80.06,69.77,54.72,41.51,11.75,2006-09-05,2006-09-11,1
20060829,TX,9.88,90.12,79.96,66.53,47.45,15.95,2006-08-29,2006-09-04,1
20060822,TX,9.10,90.90,82.20,72.89,46.37,14.16,2006-08-22,2006-08-28,1
20060815,TX,9.16,90.84,83.54,74.39,42.31,11.00,2006-08-15,2006-08-21,1
20060808,TX,9.07,90.93,83.68,69.19,42.36,9.66,2006-08-08,2006-08-14,1
20060801,TX,8.58,91.42,85.87,70.23,40.21,6.75,2006-08-01,2006-08-07,1
20060725,TX,7.50,92.50,89.05,70.64,35.90,5.71,2006-07-25,2006-07-31,1
20060718,TX,5.51,94.49,91.39,62.83,23.03,4.48,2006-07-18,2006-07-24,1
20060711,TX,6.25,93.75,91.39,53.80,20.42,2.72,2006-07-11,2006-07-17,1
20060704,TX,3.61,96.39,92.00,54.28,23.87,3.36,2006-07-04,2006-07-10,1
20060627,TX,1.51,98.49,94.79,54.21,22.15,5.86,2006-06-27,2006-07-03,1
20060620,TX,1.28,98.72,94.79,54.22,23.18,5.86,2006-06-20,2006-06-26,1
20060613,TX,0.00,100.00,96.65,54.69,23.18,5.86,2006-06-13,2006-06-19,1
20060606,TX,0.00,100.00,80.24,45.96,23.90,5.86,2006-06-06,2006-06-12,1
20060530,TX,0.00,100.00,75.79,36.06,18.50,7.15,2006-05-30,2006-06-05,1
20060523,TX,14.01,85.99,59.67,34.78,22.54,7.86,2006-05-23,2006-05-29,1
20060516,TX,13.31,86.69,47.27,34.67,21.98,7.86,2006-05-16,2006-05-22,1
20060509,TX,13.31,86.69,47.56,35.58,23.21,12.61,2006-05-09,2006-05-15,1
20060502,TX,4.52,95.48,85.96,51.43,26.29,13.97,2006-05-02,2006-05-08,1
20060425,TX,4.77,95.23,87.32,63.82,26.31,13.97,2006-04-25,2006-05-01,1
20060418,TX,4.77,95.23,89.70,73.85,25.59,14.39,2006-04-18,2006-04-24,1
20060411,TX,4.77,95.23,89.31,69.03,18.92,12.70,2006-04-11,2006-04-17,1
20060404,TX,5.61,94.39,88.95,68.67,19.71,12.70,2006-04-04,2006-04-10,1
20060328,TX,4.35,95.65,89.42,72.35,21.41,12.70,2006-03-28,2006-04-03,1
20060321,TX,0.94,99.06,90.86,72.35,30.59,12.70,2006-03-21,2006-03-27,1
20060314,TX,1.16,98.84,96.84,77.06,48.59,13.21,2006-03-14,2006-03-20,1
20060307,TX,1.25,98.75,96.91,71.07,42.46,7.33,2006-03-07,2006-03-13,1
20060228,TX,1.29,98.71,96.92,70.84,42.46,7.33,2006-02-28,2006-03-06,1
20060221,TX,1.27,98.73,96.84,68.92,36.01,4.04,2006-02-21,2006-02-27,1
20060214,TX,1.27,98.73,96.86,65.05,34.02,4.04,2006-02-14,2006-02-20,1
20060207,TX,0.00,100.00,98.41,59.24,31.15,4.82,2006-02-07,2006-02-13,1
20060131,TX,0.00,100.00,82.65,48.77,29.60,4.10,2006-01-31,2006-02-06,1
20060124,TX,0.00,100.00,69.77,45.27,29.64,7.09,2006-01-24,2006-01-30,1
20060117,TX,0.00,100.00,68.89,38.67,23.57,5.86,2006-01-17,2006-01-23,1
20060110,TX,12.38,87.62,65.65,38.77,23.57,4.63,2006-01-10,2006-01-16,1
20060103,TX,12.38,87.62,62.10,38.74,21.62,4.15,2006-01-03,2006-01-09,1
20051227,TX,15.77,84.23,60.26,37.19,19.10,3.30,2005-12-27,2006-01-02,1
20051220,TX,15.77,84.23,60.26,37.19,19.10,3.30,2005-12-20,2005-12-26,1
20051213,TX,16.03,83.97,61.17,34.62,8.49,0.00,2005-12-13,2005-12-19,1
20051206,TX,22.42,77.58,59.56,31.38,6.36,0.00,2005-12-06,2005-12-12,1
20051129,TX,22.42,77.58,51.79,30.58,4.96,0.00,2005-11-29,2005-12-05,1
20051122,TX,34.40,65.60,46.22,29.15,3.82,0.00,2005-11-22,2005-11-28,1
20051115,TX,34.40,65.60,46.28,23.26,3.82,0.00,2005-11-15,2005-11-21,1
20051108,TX,36.53,63.47,41.09,6.02,2.85,0.00,2005-11-08,2005-11-14,1
20051101,TX,36.53,63.47,36.88,6.00,2.25,0.00,2005-11-01,2005-11-07,1
20051025,TX,36.58,63.42,33.48,5.78,2.25,0.00,2005-10-25,2005-10-31,1
